|	no. of generations	|	minimum fitness 	|	50th percentile fitness	|	maximum fitness 	|
-----------------------------------------------------------------------------------------------------------------------
|		60		|	1.42E-06		|	4.65E-06		|	6.90E-06		|
|		70		|	1.39E-06		|	4.77E-06		|	6.90E-06		|
|		80		|	1.40E-06		|	4.51E-06		|	9.85E-06		|
|		90		|	1.42E-06		|	4.44E-06		|	9.85E-06		|
|		100		|	1.42E-06		|	4.61E-06		|	9.85E-06		|
|		110		|	1.41E-06		|	4.92E-06		|	9.85E-06		|
|		120		|	1.40E-06		|	5.13E-06		|	9.85E-06		|
|		130		|	1.39E-06		|	4.44E-06		|	9.85E-06		|
|		140		|	1.47E-06		|	5.88E-06		|	9.85E-06		|
|		150		|	1.41E-06		|	5.01E-06		|	9.85E-06		|
|		160		|	1.43E-06		|	4.74E-06		|	9.85E-06		|
|		170		|	1.40E-06		|	4.64E-06		|	1.16E-05		|
|		180		|	1.41E-06		|	5.87E-06		|	1.16E-05		|
|		190		|	1.40E-06		|	6.10E-06		|	1.16E-05		|
|		200		|	1.42E-06		|	5.00E-06		|	1.16E-05		|
|		210		|	1.42E-06		|	6.57E-06		|	1.16E-05		|
|		220		|	1.38E-06		|	6.38E-06		|	1.16E-05		|
|		230		|	1.39E-06		|	4.48E-06		|	1.16E-05		|
|		240		|	1.41E-06		|	5.71E-06		|	1.16E-05		|
|		250		|	1.47E-06		|	5.29E-06		|	1.16E-05		|
|		260		|	3.69E-07		|	4.54E-06		|	1.16E-05		|
|		270		|	1.40E-06		|	4.64E-06		|	1.16E-05		|
|		280		|	1.40E-06		|	4.60E-06		|	1.16E-05		|
|		290		|	1.44E-06		|	4.73E-06		|	1.16E-05		|
|		300		|	1.40E-06		|	4.27E-06		|	1.16E-05		|
|		310		|	1.39E-06		|	4.28E-06		|	1.16E-05		|
|		320		|	1.38E-06		|	5.16E-06		|	1.16E-05		|
|		330		|	1.42E-06		|	4.47E-06		|	1.45E-05		|
|		340		|	1.40E-06		|	5.49E-06		|	1.45E-05		|
|		350		|	1.40E-06		|	4.19E-06		|	1.45E-05		|
|		360		|	1.07E-06		|	5.06E-06		|	1.45E-05		|
|		370		|	1.38E-06		|	4.40E-06		|	1.45E-05		|
|		380		|	1.40E-06		|	4.60E-06		|	1.45E-05		|
|		390		|	1.42E-06		|	5.79E-06		|	1.45E-05		|
|		400		|	1.39E-06		|	4.46E-06		|	1.45E-05		|
|		410		|	1.42E-06		|	4.67E-06		|	1.45E-05		|
|		420		|	1.38E-06		|	4.31E-06		|	1.45E-05		|
|		430		|	1.38E-06		|	4.33E-06		|	1.45E-05		|
|		440		|	1.38E-06		|	5.83E-06		|	1.45E-05		|
|		450		|	1.38E-06		|	5.61E-06		|	1.45E-05		|
|		460		|	1.41E-06		|	5.02E-06		|	1.45E-05		|
|		470		|	1.40E-06		|	5.51E-06		|	1.45E-05		|
|		480		|	1.39E-06		|	5.75E-06		|	1.45E-05		|
|		490		|	1.41E-06		|	4.25E-06		|	1.45E-05		|
|		500		|	1.38E-06		|	5.95E-06		|	1.45E-05		|
|		510		|	1.41E-06		|	5.26E-06		|	1.45E-05		|
|		520		|	1.45E-06		|	4.64E-06		|	1.45E-05		|
|		530		|	1.41E-06		|	4.85E-06		|	1.45E-05		|
|		540		|	1.48E-06		|	6.39E-06		|	1.45E-05		|
|		550		|	1.39E-06		|	5.67E-06		|	1.45E-05		|
|		560		|	1.39E-06		|	4.14E-06		|	1.45E-05		|
|		570		|	1.40E-06		|	6.29E-06		|	1.45E-05		|
|		580		|	1.41E-06		|	6.07E-06		|	1.45E-05		|
|		590		|	6.08E-07		|	4.58E-06		|	1.45E-05		|
|		600		|	1.39E-06		|	5.02E-06		|	1.45E-05		|
|		610		|	1.43E-06		|	6.06E-06		|	1.45E-05		|
|		620		|	1.39E-06		|	4.41E-06		|	1.45E-05		|
|		630		|	1.40E-06		|	4.49E-06		|	1.45E-05		|
|		640		|	1.41E-06		|	4.23E-06		|	1.45E-05		|
|		650		|	1.40E-06		|	5.80E-06		|	1.45E-05		|
|		660		|	1.38E-06		|	4.98E-06		|	1.45E-05		|
|		670		|	1.39E-06		|	5.29E-06		|	1.45E-05		|
|		680		|	1.43E-06		|	4.42E-06		|	1.45E-05		|
|		690		|	1.50E-06		|	4.38E-06		|	1.45E-05		|
|		700		|	1.37E-06		|	5.71E-06		|	1.45E-05		|
|		710		|	1.38E-06		|	4.89E-06		|	1.45E-05		|
|		720		|	1.42E-06		|	4.97E-06		|	1.45E-05		|
|		730		|	1.42E-06		|	5.72E-06		|	1.45E-05		|
|		740		|	1.38E-06		|	4.31E-06		|	1.45E-05		|
|		750		|	1.39E-06		|	4.75E-06		|	1.45E-05		|
|		760		|	1.39E-06		|	4.46E-06		|	1.45E-05		|
|		770		|	1.41E-06		|	5.80E-06		|	1.45E-05		|
|		780		|	1.46E-06		|	4.46E-06		|	1.45E-05		|
|		790		|	1.38E-06		|	5.49E-06		|	1.45E-05		|
|		800		|	1.49E-06		|	4.27E-06		|	1.45E-05		|
|		810		|	1.40E-06		|	5.05E-06		|	1.45E-05		|
|		820		|	1.39E-06		|	5.47E-06		|	1.45E-05		|
|		830		|	1.41E-06		|	4.97E-06		|	1.45E-05		|
|		840		|	1.40E-06		|	4.43E-06		|	1.45E-05		|
|		850		|	1.38E-06		|	6.36E-06		|	1.45E-05		|
|		860		|	1.39E-06		|	4.45E-06		|	1.45E-05		|
|		870		|	1.38E-06		|	4.91E-06		|	1.45E-05		|
|		880		|	1.40E-06		|	4.65E-06		|	1.45E-05		|
|		890		|	1.39E-06		|	4.31E-06		|	1.45E-05		|
|		900		|	1.40E-06		|	4.24E-06		|	1.45E-05		|
|		910		|	1.39E-06		|	4.13E-06		|	1.45E-05		|
|		920		|	1.42E-06		|	4.38E-06		|	1.45E-05		|
|		930		|	1.38E-06		|	5.14E-06		|	1.45E-05		|
|		940		|	1.41E-06		|	4.45E-06		|	1.45E-05		|
|		950		|	1.37E-06		|	5.56E-06		|	1.45E-05		|
|		960		|	1.39E-06		|	5.42E-06		|	1.45E-05		|
|		970		|	1.41E-06		|	6.07E-06		|	1.45E-05		|
|		980		|	1.46E-06		|	5.57E-06		|	1.45E-05		|
|		990		|	1.43E-06		|	4.67E-06		|	1.45E-05		|
|		1000		|	1.39E-06		|	4.90E-06		|	1.78E-05		|
|		1010		|	1.39E-06		|	4.86E-06		|	1.78E-05		|
|		1020		|	1.39E-06		|	4.31E-06		|	1.78E-05		|
|		1030		|	1.44E-06		|	5.50E-06		|	1.78E-05		|
|		1040		|	1.42E-06		|	4.30E-06		|	1.78E-05		|
|		1050		|	1.42E-06		|	6.46E-06		|	1.78E-05		|
|		1060		|	1.41E-06		|	4.42E-06		|	1.78E-05		|
|		1070		|	1.40E-06		|	4.41E-06		|	1.78E-05		|
|		1080		|	1.41E-06		|	4.71E-06		|	1.78E-05		|
|		1090		|	1.40E-06		|	4.79E-06		|	1.78E-05		|
|		1100		|	1.41E-06		|	4.94E-06		|	1.78E-05		|
|		1110		|	1.41E-06		|	4.37E-06		|	1.78E-05		|
|		1120		|	1.42E-06		|	6.29E-06		|	1.78E-05		|
|		1130		|	1.45E-06		|	5.79E-06		|	1.78E-05		|
|		1140		|	1.45E-06		|	6.46E-06		|	1.78E-05		|
|		1150		|	1.43E-06		|	4.61E-06		|	1.78E-05		|
|		1160		|	1.42E-06		|	4.42E-06		|	1.78E-05		|
|		1170		|	1.44E-06		|	6.26E-06		|	1.78E-05		|
|		1180		|	1.38E-06		|	4.31E-06		|	1.78E-05		|
|		1190		|	1.40E-06		|	5.39E-06		|	1.78E-05		|
|		1200		|	1.14E-06		|	6.07E-06		|	1.78E-05		|
|		1210		|	1.43E-06		|	6.20E-06		|	1.78E-05		|
|		1220		|	1.49E-06		|	5.32E-06		|	1.78E-05		|
|		1230		|	1.37E-06		|	5.65E-06		|	1.78E-05		|
|		1240		|	1.41E-06		|	5.76E-06		|	1.78E-05		|
|		1250		|	1.39E-06		|	4.42E-06		|	1.78E-05		|
|		1260		|	1.40E-06		|	4.43E-06		|	1.78E-05		|
|		1270		|	1.41E-06		|	4.83E-06		|	1.78E-05		|
|		1280		|	1.40E-06		|	4.47E-06		|	1.78E-05		|
|		1290		|	1.41E-06		|	4.49E-06		|	1.78E-05		|
|		1300		|	1.39E-06		|	4.23E-06		|	1.78E-05		|
|		1310		|	1.40E-06		|	5.31E-06		|	1.78E-05		|
|		1320		|	6.10E-07		|	5.09E-06		|	1.78E-05		|
|		1330		|	1.13E-06		|	6.30E-06		|	1.78E-05		|
|		1340		|	1.39E-06		|	6.53E-06		|	1.78E-05		|
|		1350		|	1.37E-06		|	4.64E-06		|	1.78E-05		|
|		1360		|	1.39E-06		|	4.46E-06		|	1.78E-05		|
|		1370		|	1.41E-06		|	4.59E-06		|	1.78E-05		|
|		1380		|	1.42E-06		|	4.40E-06		|	1.78E-05		|
|		1390		|	1.40E-06		|	5.26E-06		|	1.78E-05		|
|		1400		|	1.44E-06		|	4.60E-06		|	1.78E-05		|
|		1410		|	1.39E-06		|	6.58E-06		|	1.78E-05		|
|		1420		|	1.40E-06		|	4.12E-06		|	1.78E-05		|
|		1430		|	1.39E-06		|	6.29E-06		|	1.78E-05		|
|		1440		|	1.38E-06		|	5.65E-06		|	1.78E-05		|
|		1450		|	1.38E-06		|	4.24E-06		|	1.78E-05		|
|		1460		|	1.41E-06		|	5.02E-06		|	1.78E-05		|
|		1470		|	1.40E-06		|	4.41E-06		|	1.78E-05		|
|		1480		|	1.40E-06		|	4.61E-06		|	1.78E-05		|
|		1490		|	1.40E-06		|	4.43E-06		|	1.78E-05		|
|		1500		|	1.13E-06		|	5.00E-06		|	1.78E-05		|
|		1510		|	1.40E-06		|	6.14E-06		|	1.78E-05		|
|		1520		|	1.40E-06		|	5.94E-06		|	1.78E-05		|
|		1530		|	1.10E-06		|	4.72E-06		|	1.78E-05		|
|		1540		|	1.40E-06		|	4.31E-06		|	1.78E-05		|
|		1550		|	1.37E-06		|	5.79E-06		|	1.78E-05		|
|		1560		|	1.41E-06		|	4.57E-06		|	1.78E-05		|
|		1570		|	1.42E-06		|	5.32E-06		|	1.78E-05		|
|		1580		|	1.40E-06		|	4.91E-06		|	1.78E-05		|
|		1590		|	1.41E-06		|	4.92E-06		|	1.78E-05		|
|		1600		|	1.39E-06		|	4.45E-06		|	1.78E-05		|
|		1610		|	1.40E-06		|	4.35E-06		|	1.78E-05		|
|		1620		|	1.38E-06		|	4.58E-06		|	1.78E-05		|
|		1630		|	1.40E-06		|	5.03E-06		|	1.78E-05		|
|		1640		|	1.40E-06		|	4.91E-06		|	1.78E-05		|
|		1650		|	1.39E-06		|	4.61E-06		|	1.78E-05		|
|		1660		|	1.41E-06		|	4.31E-06		|	1.78E-05		|
|		1670		|	1.40E-06		|	5.16E-06		|	1.78E-05		|
|		1680		|	1.41E-06		|	4.44E-06		|	1.78E-05		|
|		1690		|	1.41E-06		|	4.34E-06		|	1.78E-05		|
|		1700		|	1.42E-06		|	4.72E-06		|	1.78E-05		|
|		1710		|	1.40E-06		|	4.35E-06		|	1.78E-05		|
|		1720		|	1.39E-06		|	4.81E-06		|	1.78E-05		|
|		1730		|	1.39E-06		|	5.09E-06		|	1.78E-05		|
|		1740		|	1.42E-06		|	5.37E-06		|	1.78E-05		|
|		1750		|	1.39E-06		|	4.38E-06		|	1.78E-05		|
|		1760		|	1.42E-06		|	6.00E-06		|	1.78E-05		|
|		1770		|	1.39E-06		|	4.26E-06		|	1.78E-05		|
|		1780		|	1.43E-06		|	4.98E-06		|	1.78E-05		|
|		1790		|	1.41E-06		|	6.38E-06		|	1.78E-05		|
|		1800		|	1.40E-06		|	4.23E-06		|	1.78E-05		|
|		1810		|	1.40E-06		|	5.92E-06		|	1.78E-05		|
|		1820		|	1.41E-06		|	6.32E-06		|	1.78E-05		|
|		1830		|	1.41E-06		|	4.83E-06		|	1.78E-05		|
|		1840		|	1.41E-06		|	4.50E-06		|	1.78E-05		|
|		1850		|	1.42E-06		|	4.98E-06		|	1.78E-05		|
|		1860		|	1.39E-06		|	5.67E-06		|	1.78E-05		|
|		1870		|	1.40E-06		|	4.62E-06		|	1.78E-05		|
|		1880		|	1.42E-06		|	4.38E-06		|	1.78E-05		|
|		1890		|	1.41E-06		|	4.13E-06		|	1.78E-05		|
|		1900		|	1.39E-06		|	5.09E-06		|	1.78E-05		|
|		1910		|	1.44E-06		|	6.12E-06		|	1.78E-05		|
|		1920		|	1.41E-06		|	5.90E-06		|	1.78E-05		|
|		1930		|	1.41E-06		|	5.27E-06		|	1.78E-05		|
|		1940		|	1.38E-06		|	6.41E-06		|	1.78E-05		|
|		1950		|	1.41E-06		|	6.05E-06		|	1.78E-05		|
|		1960		|	1.40E-06		|	4.49E-06		|	1.78E-05		|
|		1970		|	1.41E-06		|	4.41E-06		|	1.78E-05		|
|		1980		|	1.39E-06		|	4.25E-06		|	1.78E-05		|
|		1990		|	1.40E-06		|	5.51E-06		|	1.78E-05		|
|		2000		|	1.42E-06		|	4.30E-06		|	1.78E-05		|
|		2010		|	1.40E-06		|	4.60E-06		|	1.78E-05		|
|		2020		|	1.42E-06		|	4.64E-06		|	1.78E-05		|
|		2030		|	1.40E-06		|	4.51E-06		|	1.78E-05		|
|		2040		|	1.40E-06		|	4.39E-06		|	1.78E-05		|
|		2050		|	1.44E-06		|	5.28E-06		|	1.78E-05		|
|		2060		|	1.42E-06		|	4.68E-06		|	1.78E-05		|
|		2070		|	1.40E-06		|	4.36E-06		|	1.78E-05		|
|		2080		|	1.41E-06		|	4.80E-06		|	1.78E-05		|
|		2090		|	1.40E-06		|	5.22E-06		|	1.78E-05		|
|		2100		|	1.42E-06		|	5.13E-06		|	1.78E-05		|
|		2110		|	1.41E-06		|	4.21E-06		|	1.78E-05		|
|		2120		|	1.40E-06		|	4.70E-06		|	1.78E-05		|
|		2130		|	1.43E-06		|	5.45E-06		|	1.78E-05		|
|		2140		|	1.39E-06		|	5.35E-06		|	1.78E-05		|
|		2150		|	1.43E-06		|	5.42E-06		|	1.78E-05		|
|		2160		|	1.38E-06		|	4.82E-06		|	1.78E-05		|
|		2170		|	1.41E-06		|	5.26E-06		|	1.78E-05		|
|		2180		|	1.40E-06		|	4.62E-06		|	1.78E-05		|
|		2190		|	1.38E-06		|	5.14E-06		|	1.78E-05		|
|		2200		|	1.40E-06		|	4.43E-06		|	1.78E-05		|
|		2210		|	1.39E-06		|	5.58E-06		|	1.78E-05		|
|		2220		|	1.40E-06		|	5.21E-06		|	1.78E-05		|
|		2230		|	1.39E-06		|	4.88E-06		|	1.78E-05		|
|		2240		|	1.39E-06		|	4.43E-06		|	1.78E-05		|
|		2250		|	1.42E-06		|	5.35E-06		|	2.08E-05		|
|		2260		|	1.38E-06		|	4.22E-06		|	2.08E-05		|
|		2270		|	1.39E-06		|	4.68E-06		|	2.08E-05		|
|		2280		|	1.39E-06		|	4.39E-06		|	2.08E-05		|
|		2290		|	1.40E-06		|	6.34E-06		|	2.08E-05		|
|		2300		|	1.41E-06		|	4.27E-06		|	2.08E-05		|
|		2310		|	1.41E-06		|	4.58E-06		|	2.08E-05		|
|		2320		|	1.41E-06		|	4.63E-06		|	2.08E-05		|
|		2330		|	1.40E-06		|	4.66E-06		|	2.08E-05		|
|		2340		|	1.39E-06		|	5.17E-06		|	2.08E-05		|
|		2350		|	1.39E-06		|	4.45E-06		|	2.08E-05		|
|		2360		|	1.11E-06		|	5.46E-06		|	2.08E-05		|
|		2370		|	1.42E-06		|	4.32E-06		|	2.08E-05		|
|		2380		|	1.38E-06		|	4.47E-06		|	2.08E-05		|
|		2390		|	1.40E-06		|	5.01E-06		|	2.08E-05		|
|		2400		|	1.50E-06		|	6.27E-06		|	2.08E-05		|
|		2410		|	1.41E-06		|	4.60E-06		|	2.08E-05		|
|		2420		|	1.40E-06		|	5.16E-06		|	2.08E-05		|
|		2430		|	1.44E-06		|	5.36E-06		|	2.08E-05		|
|		2440		|	1.41E-06		|	4.47E-06		|	2.08E-05		|
|		2450		|	1.39E-06		|	4.39E-06		|	2.08E-05		|
|		2460		|	1.39E-06		|	4.41E-06		|	2.08E-05		|
|		2470		|	1.40E-06		|	4.99E-06		|	2.08E-05		|
|		2480		|	1.38E-06		|	4.46E-06		|	2.08E-05		|
|		2490		|	1.39E-06		|	5.36E-06		|	2.08E-05		|
|		2500		|	1.44E-06		|	4.72E-06		|	2.08E-05		|
|		2510		|	1.41E-06		|	4.72E-06		|	2.08E-05		|
|		2520		|	1.39E-06		|	4.22E-06		|	2.08E-05		|
|		2530		|	1.42E-06		|	6.03E-06		|	2.08E-05		|
|		2540		|	1.39E-06		|	4.52E-06		|	2.08E-05		|
|		2550		|	1.39E-06		|	4.45E-06		|	2.08E-05		|
|		2560		|	1.42E-06		|	4.32E-06		|	2.08E-05		|
|		2570		|	1.39E-06		|	5.43E-06		|	2.08E-05		|
|		2580		|	1.42E-06		|	5.02E-06		|	2.08E-05		|
|		2590		|	1.42E-06		|	4.56E-06		|	2.08E-05		|
|		2600		|	1.39E-06		|	4.24E-06		|	2.08E-05		|
|		2610		|	1.40E-06		|	4.93E-06		|	2.08E-05		|
|		2620		|	1.40E-06		|	4.59E-06		|	2.08E-05		|
|		2630		|	1.42E-06		|	5.53E-06		|	2.08E-05		|
|		2640		|	1.25E-06		|	4.33E-06		|	2.08E-05		|
|		2650		|	1.41E-06		|	4.31E-06		|	2.08E-05		|
|		2660		|	1.40E-06		|	5.24E-06		|	2.08E-05		|
|		2670		|	1.38E-06		|	6.04E-06		|	2.08E-05		|
|		2680		|	1.39E-06		|	6.43E-06		|	2.08E-05		|
|		2690		|	1.40E-06		|	4.41E-06		|	2.08E-05		|
|		2700		|	1.40E-06		|	4.31E-06		|	2.08E-05		|
|		2710		|	1.45E-06		|	6.36E-06		|	2.08E-05		|
|		2720		|	1.37E-06		|	4.42E-06		|	2.08E-05		|
|		2730		|	1.47E-06		|	4.97E-06		|	2.08E-05		|
|		2740		|	1.41E-06		|	5.47E-06		|	2.08E-05		|
|		2750		|	1.38E-06		|	5.15E-06		|	2.08E-05		|
|		2760		|	3.94E-07		|	4.23E-06		|	2.08E-05		|
|		2770		|	1.44E-06		|	5.65E-06		|	2.08E-05		|
|		2780		|	1.39E-06		|	4.74E-06		|	2.08E-05		|
|		2790		|	1.42E-06		|	4.65E-06		|	2.08E-05		|
|		2800		|	1.41E-06		|	6.27E-06		|	2.08E-05		|
|		2810		|	1.46E-06		|	4.85E-06		|	2.08E-05		|
|		2820		|	1.44E-06		|	5.52E-06		|	2.08E-05		|
|		2830		|	1.40E-06		|	5.52E-06		|	2.08E-05		|
|		2840		|	1.41E-06		|	4.33E-06		|	2.08E-05		|
|		2850		|	1.40E-06		|	4.67E-06		|	2.08E-05		|
|		2860		|	1.41E-06		|	6.33E-06		|	2.08E-05		|
|		2870		|	1.41E-06		|	6.01E-06		|	2.08E-05		|
|		2880		|	1.47E-06		|	5.51E-06		|	2.08E-05		|
|		2890		|	1.41E-06		|	5.58E-06		|	2.08E-05		|
|		2900		|	1.43E-06		|	4.56E-06		|	2.08E-05		|
|		2910		|	1.40E-06		|	5.89E-06		|	2.08E-05		|
|		2920		|	1.40E-06		|	4.53E-06		|	2.08E-05		|
|		2930		|	1.39E-06		|	4.74E-06		|	2.08E-05		|
|		2940		|	1.38E-06		|	4.27E-06		|	2.08E-05		|
|		10		|	-7.05E+05		|	-1.94E+05		|	-1.47E+05		|
|		20		|	-7.06E+05		|	-2.23E+05		|	-1.45E+05		|
|		30		|	-6.99E+05		|	-2.28E+05		|	-9.99E+04		|
|		40		|	-7.15E+05		|	-2.31E+05		|	-9.99E+04		|
|		50		|	-7.14E+05		|	-2.16E+05		|	-9.99E+04		|
|		10		|	-7.91E+01		|	-5.43E+01		|	-1.49E+01		|
|		20		|	-3.38E+04		|	-9.68E+02		|	-1.49E+01		|
|		30		|	-8.57E+04		|	-4.78E+03		|	-1.49E+01		|
|		10		|	9.27E+02		|	9.74E+02		|	9.93E+02		|
[[2.00000000e+01 2.00000000e+01 3.60000000e-02 8.78787879e+01
  1.21212121e-03 8.18181818e+00 2.82828283e+00]
 [2.04848485e+01 8.27272727e+01 3.60000000e-02 8.68686869e+01
  0.00000000e+00 2.02020202e-01 0.00000000e+00]
 [9.03030303e+01 3.09090909e+01 3.60000000e-02 8.48484848e+01
  3.00000000e-04 7.47474747e+00 0.00000000e+00]
 [2.00000000e+01 1.27727273e+02 3.60000000e-02 9.29292929e+01
  4.94949495e-03 1.91919192e+00 0.00000000e+00]
 [2.04848485e+01 1.23636364e+02 3.60000000e-02 8.68686869e+01
  3.53535354e-03 2.02020202e-01 0.00000000e+00]
 [2.04848485e+01 7.59090909e+01 3.60000000e-02 8.48484848e+01
  4.94949495e-03 8.78787879e+00 4.84848485e+00]
 [2.00000000e+01 8.95454545e+01 3.60000000e-02 8.48484848e+01
  6.66666667e-03 7.47474747e+00 0.00000000e+00]
 [1.00000000e+02 7.59090909e+01 3.60000000e-02 8.98989899e+01
  1.00000000e-02 0.00000000e+00 8.88888889e+00]
 [2.72727273e+01 9.50000000e+01 3.60000000e-02 6.96969697e+01
  3.33333333e-03 6.16161616e+00 5.55555556e+00]
 [7.57575758e+01 9.09090909e+00 3.60000000e-02 5.85858586e+01
  0.00000000e+00 1.00000000e+00 4.24242424e+00]
 [2.33939394e+01 2.00000000e+01 3.60000000e-02 6.76767677e+01
  6.16161616e-03 4.94949495e+00 0.00000000e+00]
 [4.18181818e+01 4.04545455e+01 3.60000000e-02 5.85858586e+01
  7.47474747e-03 1.00000000e+00 0.00000000e+00]
 [2.00000000e+01 3.63636364e+01 3.60000000e-02 5.15151515e+01
  6.16161616e-03 4.94949495e+00 2.82828283e+00]
 [9.22424242e+01 7.18181818e+01 3.60000000e-02 4.94949495e+01
  3.93939394e-03 1.00000000e+00 0.00000000e+00]
 [8.06060606e+01 2.00000000e+01 3.60000000e-02 4.94949495e+01
  9.69696970e-03 8.18181818e+00 2.82828283e+00]
 [3.40606061e+01 2.00000000e+01 3.60000000e-02 3.63636364e+01
  1.21212121e-03 8.18181818e+00 2.82828283e+00]
 [7.38181818e+01 2.00000000e+01 3.60000000e-02 4.04040404e+01
  7.87878788e-03 8.68686869e+00 0.00000000e+00]
 [2.00000000e+01 2.00000000e+01 3.60000000e-02 2.62626263e+01
  1.91919192e-03 1.00000000e+00 6.36363636e+00]
 [2.72727273e+01 1.05909091e+02 3.60000000e-02 2.92929293e+01
  3.33333333e-03 6.16161616e+00 5.55555556e+00]
 [9.90303030e+01 2.00000000e+01 3.60000000e-02 2.92929293e+01
  9.59595960e-03 1.00000000e+00 8.88888889e+00]
 [2.53333333e+01 3.63636364e+01 3.60000000e-02 2.72727273e+01
  9.59595960e-03 1.00000000e+00 8.88888889e+00]
 [1.46666667e+01 2.00000000e+01 3.60000000e-02 2.72727273e+01
  9.59595960e-03 1.00000000e+00 2.02020202e-01]
 [2.00000000e+01 1.27727273e+02 3.60000000e-02 1.61616162e+01
  3.00000000e-04 1.00000000e+00 3.23232323e+00]
 [5.15151515e+01 1.19545455e+02 3.60000000e-02 1.21212121e+01
  2.62626263e-03 4.24242424e+00 0.00000000e+00]
 [5.15151515e+01 1.19545455e+02 3.60000000e-02 1.21212121e+01
  2.62626263e-03 5.35353535e+00 0.00000000e+00]
 [6.31515152e+01 2.00000000e+01 3.60000000e-02 4.04040404e+00
  1.81818182e-03 1.00000000e+01 2.92929293e+00]
 [6.70303030e+01 2.00000000e+01 3.03030303e+00 5.95959596e+01
  3.00000000e-04 8.88888889e+00 4.04040404e+00]
 [6.31515152e+01 2.00000000e+01 3.03030303e+00 5.95959596e+01
  3.00000000e-04 8.88888889e+00 2.02020202e-01]
 [7.76969697e+01 2.00000000e+01 8.08080808e+00 5.95959596e+01
  3.00000000e-04 8.88888889e+00 3.53535354e+00]
 [7.76969697e+01 2.00000000e+01 8.08080808e+00 5.95959596e+01
  3.00000000e-04 8.78787879e+00 1.31313131e+00]
 [3.01818182e+01 2.00000000e+01 8.08080808e+00 5.95959596e+01
  3.00000000e-04 8.88888889e+00 0.00000000e+00]
 [6.12121212e+01 4.59090909e+01 7.27272727e+01 2.02020202e+00
  3.00000000e-04 3.33333333e+00 0.00000000e+00]
 [3.69696970e+01 2.00000000e+01 6.76767677e+01 0.00000000e+00
  3.00000000e-04 8.58585859e+00 0.00000000e+00]
 [7.67272727e+01 1.00454545e+02 9.39393939e+01 1.20000000e-01
  5.05050505e-04 9.39393939e+00 0.00000000e+00]
 [6.12121212e+01 1.26363636e+02 8.68686869e+01 3.33333333e+01
  3.00000000e-04 9.39393939e+00 4.04040404e-01]
 [7.76969697e+01 7.72727273e+00 6.46464646e+01 3.33333333e+01
  3.00000000e-04 8.28282828e+00 0.00000000e+00]
 [2.00000000e+01 3.22727273e+01 8.48484848e+01 7.67676768e+01
  3.00000000e-04 1.00000000e+00 0.00000000e+00]
 [9.61212121e+01 2.00000000e+01 6.46464646e+01 5.45454545e+01
  3.00000000e-04 8.28282828e+00 0.00000000e+00]
 [7.67272727e+01 1.00454545e+02 9.39393939e+01 2.02020202e+01
  3.00000000e-04 3.33333333e+00 4.94949495e+00]
 [2.82424242e+01 5.13636364e+01 6.06060606e+01 5.15151515e+01
  1.21212121e-03 5.05050505e+00 0.00000000e+00]
 [9.61212121e+01 2.00000000e+01 4.64646465e+01 2.02020202e+01
  3.00000000e-04 9.69696970e+00 1.61616162e+00]
 [4.27878788e+01 1.00454545e+02 9.39393939e+01 1.20000000e-01
  3.53535354e-03 9.39393939e+00 0.00000000e+00]
 [7.47878788e+01 3.77272727e+01 9.39393939e+01 1.20000000e-01
  3.00000000e-04 8.88888889e+00 8.88888889e+00]
 [4.56969697e+01 2.00000000e+01 7.17171717e+01 5.85858586e+01
  0.00000000e+00 1.00000000e+00 2.82828283e+00]
 [1.00000000e+02 7.59090909e+01 9.49494949e+01 6.46464646e+01
  7.87878788e-03 4.94949495e+00 0.00000000e+00]
 [2.00000000e+01 5.00000000e+00 9.39393939e+01 9.19191919e+01
  3.83838384e-03 8.28282828e+00 3.03030303e-01]
 [3.69696970e+01 2.00000000e+01 6.76767677e+01 3.33333333e+01
  1.91919192e-03 7.37373737e+00 2.62626263e+00]
 [3.69696970e+01 2.00000000e+01 6.76767677e+01 3.33333333e+01
  7.27272727e-03 2.02020202e-01 0.00000000e+00]
 [1.00000000e+02 7.59090909e+01 7.77777778e+01 8.98989899e+01
  9.79797980e-03 8.38383838e+00 8.88888889e+00]
 [7.57575758e+01 2.00000000e+01 3.33333333e+01 5.15151515e+01
  1.21212121e-03 8.18181818e+00 4.24242424e+00]
 [2.00000000e+01 5.00000000e+00 9.39393939e+01 3.33333333e+01
  3.00000000e-04 8.28282828e+00 1.71717172e+00]
 [2.04848485e+01 5.27272727e+01 2.02020202e+00 1.31313131e+01
  3.00000000e-04 2.02020202e-01 0.00000000e+00]
 [3.30909091e+01 2.00000000e+01 1.31313131e+01 1.01010101e+01
  5.65656566e-03 1.00000000e+00 9.09090909e-01]
 [4.00000000e+00 1.04545455e+01 2.62626263e+01 5.15151515e+01
  8.88888889e-03 2.02020202e+00 6.06060606e-01]
 [1.00000000e+02 8.68181818e+01 3.60000000e-02 1.20000000e-01
  3.63636364e-03 1.00000000e+00 4.34343434e+00]
 [6.12121212e+01 1.18181818e+02 3.60000000e-02 1.20000000e-01
  8.08080808e-03 5.05050505e+00 1.31313131e+00]
 [6.12121212e+01 4.86363636e+01 3.60000000e-02 1.20000000e-01
  7.87878788e-03 8.68686869e+00 0.00000000e+00]
 [6.12121212e+01 1.38636364e+02 3.60000000e-02 1.20000000e-01
